seed,design,N,alpha,x,n,estimator,pilot_rule,mu_hat,variance,rel_sd,ci_low,ci_high,rho_squared,runtime_seconds,centering_status,run_id,config_hash,git_hash,code_version,run_timestamp
1802169776,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.02657844499730744,0.10825216187377203,0.17630525657108748,0.01739421141641461,0.03576267857820027,0.8913068816092178,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1802169776,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04057961676578366,9.651203290578561e-05,0.003447937071731805,0.0403053865135148,0.040853847018052517,0.49202902445986246,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3754506031,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.040315818611192385,0.0001904819363950955,0.004875598743837627,0.03993056073155449,0.04070107649083028,0.015394941687939331,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3754506031,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.018706201242122574,0.18298830702992896,0.32568863781283897,0.00676532214825846,0.03064708033598669,0.95386537087369,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3754506031,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.03766123420271508,9.744118317966972e-05,0.0037329593996026215,0.03738568706394484,0.03793678134148532,0.4589220389406633,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
4025642128,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04056674265349419,0.0001775853649527576,0.004678536148945958,0.04019475526395463,0.04093873004303376,0.0001072603410660163,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
4025642128,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03098068832472748,0.05557593016682796,0.10837493445285724,0.024400050317383494,0.03756132633207147,0.862536800914308,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
4025642128,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.039167360730093144,8.941994640347237e-05,0.0034385032179959788,0.038903398472565465,0.03943132298762082,0.7157556089129207,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
159479998,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04107868995563401,0.0002051335196380899,0.0049656747630727706,0.040678889810725434,0.04147849010054259,0.0006732998280130157,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
159479998,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03209901023491612,0.04582652090053487,0.09498244455293796,0.02612338881908908,0.03807463165074316,0.7236228126405446,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
